"louiswei","September 2007"," 1999-2005 BMW 3-Series Reliability Trouble SpotsConsumer Guide's? Auto Editors have scoured repair bulletins and questioned mechanics to search for commonly occurring problems for a particular vehicle. In some cases we also give possible manufacturer-suggested solutions. In many instances these trouble spots are Technical Service Bulletins posted by the manufacturer, however, we have our own expert looking at additional vehicle problems. Engine knock: The 3.2-L (S54) engine reportedly suffers connecting-rod-bearing failures at a higher than normal rate, perhaps because some car owners are not using the required 10W-60 synthetic oil which is not readily available in the aftermarket. BMW is extending the warranty to 6 years/100,000 miles, (2001-03) Exhaust system: BMW issued a voluntary emissions recall to replace faulty crankshaft position sensors. (1999) Steering noise: Steering wheel buzzes or vibrates due to poor isolation of the power steering pump. (1999) Transmission leak: Manual transmissions' drain plugs may leak. BMW also suggests replacing the fill plug. (1999) Transmission slippage: Transmission may slip and/or check-engine light may glow due to torque converter clutch (TCC) slipping and/or TCC solenoid failure. (1999) Consumer Guide? Estimated Repair CostsThis table lists costs of likely repairs for comparison with other vehicles. The dollar amount includes the cost of the part(s) and labor (based on $50 per hour) for the typical repair without extras or add-ons. Like the pricing information, replacement costs can vary widely depending on region. Expect charges at a new-car dealership to be slightly higher. Item Name Repair Cost A/C Compressor $770 Alternator $640 Automatic Transmission or Transaxle $810 Brakes $445 Clutch, Pressure Plate, Bearing $725 Constant Velocity Joints $1,235 Exhaust System $895 Radiator $650 Shocks and/or Struts $1,320 Timing Chain or Belt $415 NHTSA Recall History1999 323i/328i: Retaining clip that secures brake-booster pushrod to brake-pedal arm could detach from pin, allowing pushrod to disconnect, causing brake failure. 1999: Side airbag system is unduly sensitive to certain noncrash impacts, such as contacting large potholes or curbs at substantial speed; could deploy without an actual side crash. Battery Safety Terminal could also activate, disconnecting starter cable from battery, so engine could not be restarted after being shut off. 2000 323i/328i: Brake-lamp switch could fail internally, remaining either in ""off"" or ""on"" position; brake lamps would then either not operate or be continuously illuminated. 2001 315i/335i: On some vehicles, tires could lose air suddenly, affecting vehicle control. 2001 M3: Screws could fall into the parking-brake drum, reducing effectiveness or making screeching noises. 2001: Failure of engine-fan motor can cause electrical circuitry to overload and fail, causing fan to stop operating, with consequent engine overheating and possible engine damage. 2002 325Xi: There may be a crack in the rear brake rotor(s) that could expand due to braking torque, separating the brake drum from the disc. 2002 325i, 330i: The front strut could separate from the upper mount due to an improperly installed thrust bearing. 2003 325Ci/330i: Antiwindow pinching devices are not functioning properly on some vehicles. Dealer will inspect and replace all affected parts. What makes anyone think this will change for the E90?This is so pointless, I can make this argument about every car out there. :sick: "
"mz6greyghost","September 2007"," What makes anyone think this will change in 2008?? What makes you think this WON'T??Let's be fair here. If you can find out the info for the CTS, then post up the info from CG for the other cars on the list, notably the 3-series, C-class, IS, and G35.Edit: Thank you louiswei "
"imidazol97","September 2007"," Thank you for posting. "
"circlew","September 2007"," What makes you think this WON'T?? Because of GM's business model. As you can see, the cts had way more serious issues. I checked before I posted.Anyone can find out the issues of all cars in the ELLPS category. Thanks for the feedback. Regards,OW "
"kdshapiro","September 2007"," Do you notice the only issue of substance related to this conversation is for 2002? The M3 and 323 are so far removed from this discussion to be meaningless. "
"texases","September 2007"," I put the Caddy, BMW, and MB in the same poor pot, based on a number of years of CR surveys. "
"circlew","September 2007"," Agree. Asian is top, german next, US dead last, as usual. The dead last spot comes from many years of personal experience. :sick: Regards,OW "
"blueguydotcom","September 2007"," Well, who said that GM has to beat 335i/535i in acceleration with this new car.The law of the jungle. The escalating arms race necessitates that eventually somebody will produce a car with a Pratt and Whitney 50,000 HP turbine. I want to see that day and bask in the soul-warming heat of a jet-fuel-driven engine's exhaust.The new CTS could by far has the best infotainment system in this class. I don't even understand that. It's all just pops and bleeps to me unless you're outfitting the car with 50 caliber machine guns so I can take down accident lookie-loos and idiots that won't use turn signals. "
"shipo","September 2007"," ""The escalating arms race necessitates that eventually somebody will produce a car with a Pratt and Whitney 50,000 HP turbine.""Personally I'd be happy with a car powered by the venerable R-2800 (possibly/probably the finest example of a piston engine that will ever be built). ;-)Best Regards,Shipo "
"texases","September 2007"," Personally I'd be happy with a car powered by the venerable R-2800 (possibly/probably the finest example of a piston engine that will ever be built).This may be as close as we'll get: "
"shipo","September 2007"," OMG! :surprise: "
"louiswei","September 2007"," outfitting the car with 50 caliber machine guns so I can take down accident lookie-loos and idiots that won't use turn signals.Trust me, I'll take the 50 caliber over any infotainment system, 30GB HD or massage chairs. I would love for my car to have a speaker that broadcast 3 preset messages:1. Yes, it's you, stop looking.2. The lady in the Camry, LETS GO.3. What the *beep* are you doing?However, like I said, I am pretty sure I am the minority here and most people do want a comfortable ride surrounded by 20 speakers. "
"sevenfeet0","September 2007"," Sorry, I understand fully why the %35 and 335 are much faster than the CTS. I just can't comprehend why GM came late to the party and forgot to bring the potato salad.The CTS is hardly late...a five year product cycle is typical...for the record, the old car was sold for about 5.5 years.Second, since the '08 CTS wasn't a ""clean sheet"" design, it has to deal with some of the issues of the previous car, namely the chassis. The chassis is an update to the same Sigma chassis found in the old CTS, the STS and the SRX. That chassis is known for its strength and all around performance, but it's not the lightest design out there. Some automakers are putting more and more aluminum in their chassis designs but this is expensive and have implications for repair shops. So the '08 CTS got an update on the old system, but at a cost of weight savings a new design would have brought. "
"markcincinnati","September 2007"," The BMW turbo charged engine generates damn near weapons grade torque at damn near ""nuttin'"" RPM's.The CTS DI engine generates adequate, nearly ample torque -- but not so much when compared with the BMW blown engine which generates MUCH more torque at MUCH lower RPM.The CTS at this ""point of inflection"" is a direct competitor with the BMW 3, Audi A4, Infiniti G35, etc.It's wheelbase, to be sure, is 5 series -- but that ""don't make it -- yet -- a member of the club.""The CTS is perhaps a 4 series or whatever might be comparable in the imaginary car world.This makes the CTS perhaps somewhat of a bargain, since it is priced like the cars mentioned above that actually are being produced today, but is somewhat ""more"" than its price might otherwise suggest.It seems, to me, however, to be ""state of the art"" 2004 -- and that is NOT a bad thing, especially at the price most of us will be able to lease one for.It is a great effort, a very nice car, one that I would not kick out of bed for eating crackers -- but it is NOT a car that leads in any area, save perhaps price.Drive a $40K G35X sport back to back with a $48K CTS AWD DI and make up your own mind.Despite what you might conclude, if the CTS had decent bluetooth, I'd probably pick it over the G, based on what I assume the discount on the CTS will, shortly, be normal.Why? :confuse: I love the interior of the CTS and I'm going to ""vote"" American if I can, this time. "
